Unnamed: 0,Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes
5375.0,309979.0,Green Chick Chop,1.0,New Delhi,"13/2, Ward 1, LIC Road, Near Bhool Bhulia, Mehrauli, New Delhi",Mehrauli,"Mehrauli, New Delhi",77.1814052,28.5228127,"Raw Meats, North Indian, Fast Food",350.0,Indian Rupees(Rs.),No,No,nan,No,1.0,0.8707861415185582,unknown,Average,7.0
5251.536919466944,18025093.0,Mahara Hotel,1.0,New Delhi,"13/2, Ward 1, LIC Road, Near Bus Terminal, Mehrauli, New Delhi",Mehrauli,random,-7.212968904631055,28.5228887,"North Indian, South Indian",400.0,Indian Rupees(Rs.),No,No,No,random,1.0,2.9,Orange,nan,4865.188158071209
5377.0,307990.0,random,1.0,nan,"13-A/4, Ward 1, Opposite Bhool Bhuliyan, Mehrauli, New Delhi",Mehrauli,random,-19.036573048257793,28.5227376,North Indian,250.0,Indian Rupees(Rs.),unknown,No,No,No,3.216490248665993,2.9,Orange,Average,9.0
7732.727269638196,4806814.644812254,Yash Aadi Food Corner,79.88294000139348,New Delhi,"F-210/A, Main Market, Mehrauli, New Delhi Near Mehrauli",Mehrauli,"Mehrauli, New Delhi",77.1938889,28.5237475,"North Indian, Chinese",400.0,noise,No,random,No,No,1.0,2.9,Orange,Average,6.0
5379.0,18489842.0,#hashtag,1.0,New Delhi,"1092/1, Mehrauli Bus Stand, Mehrauli, New Delhi",Mehrauli,"Mehrauli, New Delhi",77.1818649,-28.119123581154383,Cafe,500.0,Indian Rupees(Rs.),No,noise,No,No,2.0,0.0,White,Not rated,0.0
5380.0,18350159.0,Al Zaika,1.0,New Delhi,"F-341, Lado Sarai, Mehrauli, New Delhi",Mehrauli,"Mehrauli, New Delhi",77.1912358,4.321587233447623,Mughlai,607981.7442758068,Indian Rupees(Rs.),No,No,No,No,1.0,0.0,White,Not rated,1.0
5381.0,18375201.0,random,132.65694486136812,New Delhi,"D-3/491, Chhatarpur Pahari, Mehrauli, New Delhi",Mehrauli,"Mehrauli, New Delhi",77.1901673,28.5266192,"North Indian, Chinese, Continental",700.0,Indian Rupees(Rs.),noise,No,No,No,2.0,2.047493633762718,White,nan,4969.650616763822
4860.859886860327,18025127.0,Bake My Day,1.0,noise,"Shop 1, Ambawata Complex, Gurudwara Road, Mehrauli, New Delhi",Mehrauli,"Mehrauli, New Delhi",77.1818522,28.5222187,"Bakery, Desserts, Fast Food",250.0,Indian Rupees(Rs.),No,No,No,No,3.248187847624635,0.0,White,Not rated,2.0
5383.0,18478990.0,Bhutani Chaap,1.0,New Delhi,"Shop 1, Ambawata Complex, Gurudwara Road, Mehrauli, New Delhi",Mehrauli,unknown,77.1818486,28.5222296,"North Indian, Fast Food",250.0,Indian Rupees(Rs.),unknown,nan,No,No,1.0,0.0,White,Not rated,0.0
5384.0,18433297.0,unknown,1.0,random,"16 A, Ward 1, LIC Building, Mehrauli, New Delhi",Mehrauli,nan,170.48589970888384,28.5265467,"Chinese, Fast Food",200.0,Indian Rupees(Rs.),No,nan,random,No,1.0,3.1855695761601295,White,Not rated,0.0
5385.0,18472695.0,Chinese Fast Food,1.0,random,"Mehrauli, New Delhi",Mehrauli,"Mehrauli, New Delhi",77.1919008,28.5279728,"Chinese, Fast Food",200.0,unknown,No,No,No,noise,2.824251871282369,0.0,White,Not rated,0.0
5386.0,18415339.0,Dilkhush Punjabi Dhaba,1.0,New Delhi,"893/8 Mehta Tailor Wali Gali Sarai Mehrauli, Mehrauli, New Delhi",Mehrauli,"Mehrauli, New Delhi",-139.23726200004575,28.515336,North Indian,500.0,Indian Rupees(Rs.),No,nan,noise,No,2.0,4.6199983283620725,White,Not rated,3.0
1219.8600121702855,311683.0,Dragun Hut,1.0,New Delhi,"Lado Sarai Near Park, Mehrauli, New Delhi",Mehrauli,nan,77.1956559,28.5230624,noise,400.0,unknown,No,nan,No,No,1.0,0.0,White,Not rated,1.0
5388.0,313073.0,Giani's,1.0,New Delhi,"Qutub Tiffin, Ten Style Mile, Kalkadas Marg, Mehrauli, New Delhi",Mehrauli,"Mehrauli, New Delhi",77.1873875,28.5266257,"Ice Cream, Desserts",400.0,Indian Rupees(Rs.),No,random,No,nan,1.0,0.0,unknown,Not rated,8129.83872628187
5389.0,18415338.0,Kathi House,1.0,New Delhi,"F-21, Lado Sarai, Mehrauli, New Delhi",Mehrauli,"Mehrauli, New Delhi",-79.85181436983738,28.5278328,Fast Food,200.0,Indian Rupees(Rs.),No,No,nan,No,1.0,0.0,noise,unknown,0.0
5390.0,18168122.0,Kerala Kitchen & Restaurant,1.0,New Delhi,"F-228, Lado Sarai, Mehrauli, New Delhi",Mehrauli,"Mehrauli, New Delhi",77.1937384,28.527825,South Indian,250.0,Indian Rupees(Rs.),No,No,No,No,1.0,0.0,White,Not rated,0.0
5391.0,18478992.0,Retro Kichen,1.0,New Delhi,"1st Floor, Opposite Police Station, Mehrauli, New Delhi",unknown,"Mehrauli, New Delhi",77.1799022,28.5213242,"Chinese, North Indian",300.0,Indian Rupees(Rs.),noise,No,No,No,1.0,0.0,White,Not rated,0.0
5392.0,18168124.0,The China Town,143.73532526474776,New Delhi,"F-117, Lado Sarai, Mehrauli, New Delhi",Mehrauli,"Mehrauli, New Delhi",77.192244,28.525991,Chinese,250.0,Indian Rupees(Rs.),No,No,No,No,1.0,0.0,White,Not rated,1.0
5393.0,18414506.0,The Urban Dhaba,181.6951484406746,New Delhi,unknown,Mehrauli,"Mehrauli, New Delhi",77.1937245,28.5278198,North Indian,600.0,random,No,No,No,No,2.0,0.0,White,Not rated,1.0
5394.0,18409207.0,Twenty Four Seven,1.0,New Delhi,"M/S Qutab Service Station, IOC Pump, Opposite STC & MMTC Housing Colony, Mehrauli, New Delhi",Mehrauli,unknown,77.1898485,28.5239134,"Fast Food, North Indian",300.0,noise,No,No,No,random,1.0,3.603023906557994,White,noise,0.0
5395.0,6341.0,random,1.0,New Delhi,"Ground Floor, Metro Walk Mall, Rohini, New Delhi","Metro Walk Mall, Rohini","Metro Walk Mall, Rohini, New Delhi",77.1135938,28.7240647,noise,227993.2403933639,Indian Rupees(Rs.),No,noise,unknown,No,2.0,3.4,Orange,noise,91.0
5396.0,1951.0,Moti Mahal Delux Tandoori Trail,1.0,New Delhi,"GA-7 & 8, Metro Walk Mall, Rohini, New Delhi","Metro Walk Mall, Rohini","Metro Walk Mall, Rohini, New Delhi",77.1136837,-37.56137994550388,"North Indian, Mughlai, Chinese",1000.0,Indian Rupees(Rs.),Yes,Yes,noise,No,2.003710371294982,3.2,Orange,Average,145.46986842610335
5397.0,250.0,noise,1.0,New Delhi,"FA 7 & 8, Metro Walk Mall, Sector 11, Rohini, New Delhi",random,"Metro Walk Mall, Rohini, New Delhi",-65.98657977240369,28.7241629,"Italian, Pizza, Fast Food",1000.0,Indian Rupees(Rs.),nan,No,No,No,3.0,2.8,Orange,Average,83.0
5398.0,312753.0,Dill's Chawla Chik-Inn,1.0,New Delhi,"1843, Ghitorni, MG Road, New Delhi",MG Road,"MG Road, New Delhi",77.1444781,28.494557,"North Indian, Mughlai",700.0,Indian Rupees(Rs.),nan,No,No,No,1.6027734599454362,2.9,Orange,Average,4.0
5399.0,312983.0,Tandoori Zaaika,1.0,New Delhi,"Main Road, Aaya Nagar, Near Honda Showroom, MG Road, New Delhi",MG Road,unknown,77.1280511,28.841350441278223,random,500.0,nan,No,No,No,No,2.0,3.0,Orange,nan,4.0
5400.0,18492029.0,Aap Ki Khatir,1.0,nan,"Near Ghitorni Metro Station, Near MG Road, New Delhi",MG Road,"MG Road, New Delhi",77.1482134,-33.84199036144036,"Mughlai, North Indian",400.0,Indian Rupees(Rs.),No,nan,No,noise,1.0,0.0,White,Not rated,2238.8481975148065
5401.0,18489541.0,Aggarwal Sweets,1.0,nan,"Main Market, Ghitorni, MG Road, New Delhi",MG Road,"MG Road, New Delhi",77.1459577,28.493198,"Mithai, South Indian, Street Food",250.0,Indian Rupees(Rs.),No,random,No,random,1.0,0.0,noise,Not rated,0.0
5402.0,18486862.0,Baskin Robbins,1.0,New Delhi,"The Gallery, New Manglapuri, MG Road, New Delhi",MG Road,random,77.1663774,28.5009424,Ice Cream,300.0,Indian Rupees(Rs.),No,No,No,No,1.0,0.0,White,Not rated,791.8441540648641
5403.0,18492025.0,Bikaner Sweets,1.0,New Delhi,"Mandi Gaon Road, Sultanpur, Near, MG Road, New Delhi",MG Road,"MG Road, New Delhi",77.1651082,28.4940407,"Mithai, North Indian, South Indian, Chinese, Street Food, Bakery",400.0,Indian Rupees(Rs.),No,No,No,No,1.0,0.0,White,Not rated,0.0
5404.0,18352672.0,Bollywood Khana,1.0,noise,"Shop 2, Arjangarh Metro Station, MG Road, New Delhi",MG Road,"MG Road, New Delhi",77.1257624,28.4798478,"North Indian, Fast Food",601503.3398864205,Indian Rupees(Rs.),No,No,No,No,1.0,0.0,White,Not rated,0.0
5405.0,18489825.0,Cake And Bakes,74.7446505379858,New Delhi,"Main Market, Ghitorni, MG Road, New Delhi",MG Road,"MG Road, New Delhi",77.1449374,-23.84684269853388,Bakery,200.0,Indian Rupees(Rs.),No,noise,No,No,1.0,0.0,White,Not rated,6707.054294945069
5406.0,18340302.0,Cake Point,1.0,nan,"House 709-D, Ghitorni, Near MG Road, New Delhi",nan,"MG Road, New Delhi",-136.0089666245013,28.4945103,unknown,600.0,Indian Rupees(Rs.),No,unknown,No,No,3.99456579827557,0.0,White,Not rated,0.0
5407.0,18489819.0,Chinese Corner,1.0,New Delhi,"Main Market, Ghitorni, MG Road, New Delhi",MG Road,"MG Road, New Delhi",-97.48280994692283,28.4940831,Chinese,336564.12802797335,Indian Rupees(Rs.),No,No,No,unknown,1.0,0.0,unknown,Not rated,0.0
5983.056970553342,18175297.0,Choudhary Dhaba,1.0,New Delhi,"Main Market, Ghitorni, MG Road, New Delhi",MG Road,"MG Road, New Delhi",77.1462741,28.4930732,North Indian,610499.2103311198,Indian Rupees(Rs.),nan,No,No,No,1.0,0.0,White,Not rated,2.0
5409.0,18034037.0,Green Chick Chop,144.46917336310008,unknown,"Khasara Number 580, Sultanpur, MG Road, New Delhi",MG Road,"MG Road, New Delhi",171.87004949736956,28.4932439,"Raw Meats, North Indian, Fast Food",350.0,Indian Rupees(Rs.),No,unknown,No,No,1.0,0.0,White,Not rated,4686.146347124569
5410.0,18175282.0,Green Chick Chop,52.40523765753305,New Delhi,"Near Air Force Staion Arjangarh, MG Road, New Delhi",MG Road,"MG Road, New Delhi",77.1208414,28.4786827,"Raw Meats, North Indian, Fast Food",559425.1252886271,Indian Rupees(Rs.),No,No,No,No,1.0,2.4692713734350065,White,Not rated,856.4980983532824
5411.0,5612901.767462162,Gujjar Dhaba,1.0,New Delhi,random,MG Road,"MG Road, New Delhi",77.124642,-31.82721974480584,"Mughlai, North Indian",14765.293461263074,Indian Rupees(Rs.),No,No,No,No,1.0,0.0,White,Not rated,0.0
6121.433683868976,18277178.0,Hotel Aditi,1.0,New Delhi,"Shop 3, Khasra 385, Near Union Bank, 100 Feet Road, MG Road, New Delhi",MG Road,"MG Road, New Delhi",77.14572687,28.49366438,nan,200.0,Indian Rupees(Rs.),No,No,No,No,1.0,0.0,White,Not rated,1.0
5413.0,18408079.0,JMD Food Palace,1.0,New Delhi,"Shasta 388-369, Chaudhary Market, Sultanpur, MG Road, New Delhi",MG Road,"MG Road, New Delhi",52.17192958976332,28.4975958,North Indian,500.0,Indian Rupees(Rs.),noise,No,No,No,2.0,0.0,random,Not rated,2.0
5414.0,18232989.0,Kitchen Namaste,1.0,New Delhi,random,MG Road,"MG Road, New Delhi",77.1618543,28.4997301,"North Indian, Chinese",200.0,Indian Rupees(Rs.),random,No,No,No,1.0,0.0,White,Not rated,0.0
5415.0,18492033.0,nan,1.0,New Delhi,"843/1, Opposite Metro Pillar 116, Ghitorni, Near MG Road, New Delhi",MG Road,noise,77.1465358,28.4925721,Mughlai,350.0,random,noise,No,No,No,1.0,0.0,White,Not rated,0.0
5416.0,18489832.0,Lotus Kitchen,1.0,New Delhi,"Near Post Office, Main Market, Ghitorni, MG Road, New Delhi",random,"MG Road, New Delhi",77.1444856,28.4945886,North Indian,100.0,Indian Rupees(Rs.),unknown,No,No,unknown,2.6507322939246576,0.0,White,Not rated,0.0
5417.0,8945696.02416947,Manami Japanese Restaurant,1.0,New Delhi,"Avalon Hotel, Near Sultanpur Metro Station, Sultanpur, MG Road, New Delhi",nan,"MG Road, New Delhi",77.1604883,28.4968258,Japanese,1000.0,Indian Rupees(Rs.),Yes,No,random,No,3.0,2.996016044810778,White,Not rated,0.0
5418.0,18456148.69824895,Manna Sweets & Restaurant,1.0,New Delhi,random,MG Road,"MG Road, New Delhi",77.14563056,28.49609444,"Mithai, Bakery, North Indian",200.0,Indian Rupees(Rs.),unknown,No,No,No,1.0,0.0,White,noise,1.0
5419.0,2006587.3383916155,Moets Curry Pot,1.0,New Delhi,"Khasra 382, Shree Shyam Property, 100 Feet Road, Ghitorni, MG Road, New Delhi",unknown,"MG Road, New Delhi",77.1442598,28.4996281,"North Indian, Chinese, Italian",1200.0,Indian Rupees(Rs.),No,No,No,No,3.0,0.0,White,Not rated,1.0
5420.0,18463608.0,Mr. Sub,1.0,New Delhi,"The Gallery on MG, MG Road, New Delhi",MG Road,"MG Road, New Delhi",77.1663257,6.019451558115605,Fast Food,400.0,Indian Rupees(Rs.),unknown,No,No,No,3.5447653602665654,0.0,nan,Not rated,2.0
5421.0,18489836.0,New Gaurav Dhaba,127.03099648514952,New Delhi,"New Mangalapuri, MG Road, New Delhi",MG Road,noise,77.1682117,28.5020291,North Indian,250.0,Indian Rupees(Rs.),No,No,No,No,1.0,0.0,random,Not rated,0.0
5422.0,6559885.608554331,nan,1.0,New Delhi,unknown,MG Road,"MG Road, New Delhi",77.1443624,28.4945867,North Indian,250.0,Indian Rupees(Rs.),No,Yes,unknown,No,1.0,0.0,White,Not rated,2.0
6077.881322639332,18489545.0,Rajdhani Restaurant,1.0,New Delhi,"Main Road, MG Road, New Delhi",noise,"MG Road, New Delhi",65.63272713492998,28.5456553,North Indian,200.0,Indian Rupees(Rs.),unknown,No,No,No,3.17000828950134,0.0,White,Not rated,0.0
5424.0,18277176.0,Saraswati Food Corner,1.0,New Delhi,unknown,MG Road,"MG Road, New Delhi",77.1457322,28.494763,"Chinese, North Indian, South Indian",250.0,Indian Rupees(Rs.),unknown,random,unknown,nan,1.0,0.0,White,Not rated,1.0
5425.0,18175278.0,Shri Balaji Bhojnalaya,138.71522976332116,New Delhi,"Main Market, Ghitorni, MG Road, New Delhi",MG Road,"MG Road, New Delhi",77.1443655,28.4945672,North Indian,250.0,Indian Rupees(Rs.),No,No,No,No,1.0,0.0,White,Not rated,1.0
1469.431737004062,18489808.0,Swadist Bhojnalaya,1.0,New Delhi,unknown,nan,"MG Road, New Delhi",77.145774,28.494662,"Chinese, North Indian",200.0,Indian Rupees(Rs.),No,No,No,No,1.0,0.0,nan,Not rated,2.0
5427.0,18446867.0,Swiss Gourmessa,1.0,noise,"Khasra 361/16, Sultanpur Village, MG Road, New Delhi",MG Road,"MG Road, New Delhi",77.162106,28.4960891,Bakery,500.0,nan,No,No,No,No,2.0,0.0,White,noise,0.0
5428.0,18486879.0,nan,25.357884515052657,New Delhi,random,MG Road,"MG Road, New Delhi",-37.18926728986581,28.4975835,"North Indian, Street Food, Fast Food",200.0,unknown,unknown,No,No,No,1.0,3.50749076556843,White,Not rated,0.0
5429.0,18489852.0,Uttrakhand Hotel,1.0,New Delhi,nan,MG Road,"MG Road, New Delhi",77.1606287,28.4949478,North Indian,200.0,noise,nan,No,No,No,1.0,0.0,White,Not rated,0.0
5430.0,2953566.3188003288,nan,1.0,New Delhi,"100 Feet Road, MG Road, New Delhi",MG Road,"MG Road, New Delhi",77.1457079,-34.49185541558323,"Fast Food, North Indian, South Indian",572760.0356363433,Indian Rupees(Rs.),No,No,No,No,1.0,3.660394426990668,unknown,noise,0.0
5431.0,18489802.0,Zaika Biryani,195.63148261736526,nan,"Main Market, Ghitorni, MG Road, New Delhi",MG Road,"MG Road, New Delhi",77.1457358,28.4936685,"Mughlai, North Indian",688698.4239632054,Indian Rupees(Rs.),No,No,No,random,1.0,0.0,random,Not rated,10135.001633312217
5432.0,3207.0,Buzz,1.0,New Delhi,"Ground Floor, MGF Metropolitan Mall, Saket, New Delhi","MGF Metropolitan Mall, Saket","MGF Metropolitan Mall, Saket, New Delhi",77.22022153,28.52954866,noise,2000.0,Indian Rupees(Rs.),No,Yes,No,No,4.0,3.4,Orange,Average,220.0
5433.0,4752.0,Lighthouse 13,1.0,New Delhi,"13, 1st Floor, MGF Metropolitan Mall, Saket, New Delhi","MGF Metropolitan Mall, Saket","MGF Metropolitan Mall, Saket, New Delhi",77.21950337,28.53013602,"North Indian, European, Chinese",2100.0,Indian Rupees(Rs.),Yes,random,No,No,4.0,3.4,Orange,noise,570.0
5434.0,4830.0,Berco's,1.0,New Delhi,"2nd Floor, MGF Metropolitan Mall, Saket, New Delhi",unknown,"MGF Metropolitan Mall, Saket, New Delhi",77.2200822,28.5293802,"Chinese, Thai",1100.0,Indian Rupees(Rs.),No,Yes,No,No,3.0,3.8,Yellow,noise,565.0
5435.0,4341.0,The Great Kabab Factory,164.2557980728666,New Delhi,"1st Floor, MGF Metropolitan Mall, Saket, New Delhi","MGF Metropolitan Mall, Saket","MGF Metropolitan Mall, Saket, New Delhi",77.22012531,28.52937369,unknown,2200.0,Indian Rupees(Rs.),Yes,Yes,No,No,4.0,3.5,Yellow,Good,498.0
8499.65422399208,307237.0,The Tea Place by Manjushree,1.0,New Delhi,random,"MGF Metropolitan Mall, Saket","MGF Metropolitan Mall, Saket, New Delhi",77.21996941,28.52987562,"Cafe, Beverages",700.0,Indian Rupees(Rs.),No,No,No,No,2.0,3.0636348442835155,unknown,Very Good,92.0
5437.0,18260028.0,Victoria,1.0,New Delhi,"19, Ansari Road, Ring Road, MGM Club, Daryaganj, New Delhi","MGM Club, Daryaganj","MGM Club, Daryaganj, New Delhi",77.242985,28.6465486,"North Indian, Chinese",1200.0,Indian Rupees(Rs.),Yes,No,No,nan,2.4834684994293417,3.2,Orange,Average,20.0
5438.0,18317481.0,Aces - The Card Room,1.0,New Delhi,"19, Ansari Road, Ring Road, MGM Club, Daryaganj, New Delhi","MGM Club, Daryaganj","MGM Club, Daryaganj, New Delhi",77.2431646,28.6463865,Finger Food,2000.0,Indian Rupees(Rs.),Yes,No,No,noise,4.0,0.0,White,Not rated,2.0
5439.0,18317473.0,noise,1.0,New Delhi,nan,"MGM Club, Daryaganj","MGM Club, Daryaganj, New Delhi",77.2430748,28.6464675,Finger Food,1000.0,Indian Rupees(Rs.),Yes,noise,No,No,3.071209716970487,0.0,White,noise,0.0
5440.0,18317479.0,London Eye - The Open Lounge,1.0,New Delhi,"19, Ansari Road, Ring Road, MGM Club, Daryaganj, New Delhi","MGM Club, Daryaganj","MGM Club, Daryaganj, New Delhi",77.2430748,28.6464675,Finger Food,2000.0,Indian Rupees(Rs.),Yes,noise,No,unknown,4.0,2.306701110602418,White,Not rated,0.0
5441.0,18317476.0,Lord's - The Sports Lounge,1.0,New Delhi,"19, Ansari Road, Ring Road, MGM Club, Daryaganj, New Delhi",random,"MGM Club, Daryaganj, New Delhi",-41.35731403761791,28.6463374,Finger Food,2000.0,Indian Rupees(Rs.),Yes,random,No,noise,4.0,0.0,White,Not rated,1.0
5442.0,18317483.0,Viceroy - The Coffee Shop,1.0,New Delhi,"19, Ansari Road, Ring Road, MGM Club, Daryaganj, New Delhi",noise,"MGM Club, Daryaganj, New Delhi",77.2431646,28.6463865,Cafe,1000.0,Indian Rupees(Rs.),No,No,No,No,3.0,0.0,unknown,Not rated,0.0
5443.0,312576.0,Munch Nation,1.0,nan,"Model Town 1, New Delhi",Model Town 1,"Model Town 1, New Delhi",77.1957717,28.7053075,"Chinese, Fast Food",350.0,Indian Rupees(Rs.),nan,Yes,Yes,No,1.0,3.8,Yellow,Good,727.0
5444.0,5347.0,"34, Chowringhee Lane",1.0,New Delhi,"B-10, Opposite Metro Pillar 21, Model Town 2, New Delhi",Model Town 2,"Model Town 2, New Delhi",-130.123924239898,28.7046135,Fast Food,250.0,Indian Rupees(Rs.),No,No,No,No,1.0,3.2,Orange,Average,10931.964155239082
5445.0,300945.0,Any Time Food,1.0,New Delhi,unknown,Model Town 2,"Model Town 2, New Delhi",77.1906165,-11.61077532227193,"Fast Food, Beverages",400.0,Indian Rupees(Rs.),No,noise,No,No,1.0,2.6,Orange,random,52.0
5446.0,693112.4588397047,Bikaner Sweet House,1.0,unknown,unknown,Model Town 2,"Model Town 2, New Delhi",77.1907064,28.7059577,Mithai,200.0,Indian Rupees(Rs.),random,nan,No,random,1.0,3.2,Orange,Average,16.0
5447.0,3223.0,Domino's Pizza,1.0,New Delhi,"F-14/12 A, Upper Ground Floor, Model Town 2, New Delhi",Model Town 2,"Model Town 2, New Delhi",77.1899876,28.7058889,"Pizza, Fast Food",700.0,Indian Rupees(Rs.),No,No,No,No,2.0,2.8,Orange,Average,94.0
5448.0,307554.0,Giani,1.0,New Delhi,"F-14/17, Model Town 2, New Delhi",Model Town 2,"Model Town 2, New Delhi",77.1905267,28.7057614,"Ice Cream, Desserts",255914.030795379,Indian Rupees(Rs.),noise,Yes,No,No,1.0,2.9,Orange,Average,39.0
5449.0,967.0,Grand Plaza,1.0,New Delhi,"B-1, Model Town 2, New Delhi",nan,"Model Town 2, New Delhi",77.1900774,28.7051811,"North Indian, Chinese, Fast Food",800.0,Indian Rupees(Rs.),nan,Yes,nan,No,2.0,3.3,Orange,Average,255.0
5450.0,6196.0,Great Wall,1.0,New Delhi,random,Model Town 2,"Model Town 2, New Delhi",77.1914251,54.866211120014924,"North Indian, Mughlai, Chinese",14697.628965554977,Indian Rupees(Rs.),No,No,No,No,3.0,2.7,Orange,Average,5897.026526324842
5451.0,9303407.755425805,Healthy Food Station,1.0,New Delhi,"Model Town 2, New Delhi",Model Town 2,"Model Town 2, New Delhi",77.1916048,28.7082825,"Salad, Healthy Food, Burger, Italian, Continental, Chinese, North Indian, Beverages",266762.01364150754,Indian Rupees(Rs.),No,Yes,No,No,1.0,1.2908883605429367,Orange,Average,25.0
5452.0,2491.0,Hostess Tasty Bites,1.0,New Delhi,"F Block, Near Mother Dairy Booth, Ramlila Ground, Model Town 2, New Delhi",Model Town 2,nan,77.190546,28.7065192,Chinese,500.0,Indian Rupees(Rs.),unknown,No,noise,noise,2.0,2.0255498714058704,Orange,random,16.0
1441.7010478376264,1041.0,Hot Pot,1.0,New Delhi,"F Block, Near Mother Diary, Opposite Ramlila Ground, Model Town 2, New Delhi",Model Town 2,"Model Town 2, New Delhi",77.1907078,28.7068586,Chinese,267543.2610012264,Indian Rupees(Rs.),No,No,No,No,2.0,3.1,Orange,random,105.0
5454.0,982.0,Kabab Factory,1.0,New Delhi,"F-14/55, Ground Floor, Model Town 2, New Delhi",Model Town 2,"Model Town 2, New Delhi",-75.21056858294757,28.7086256,"North Indian, Mughlai, Chinese",700.0,Indian Rupees(Rs.),noise,No,No,No,2.0,3.0,Orange,Average,12.0
5455.0,18352186.0,unknown,1.0,New Delhi,unknown,nan,"Model Town 2, New Delhi",63.32663384296859,28.7060128,Beverages,599537.5391762794,Indian Rupees(Rs.),No,noise,No,No,1.0,3.1,Orange,Average,17.0
5456.0,9380.0,Krishna Sweet House,1.0,New Delhi,"H-4/7, Model Town 2, New Delhi",Model Town 2,"Model Town 2, New Delhi",77.1904379,28.7058031,"Mithai, South Indian",200.0,Indian Rupees(Rs.),No,noise,No,unknown,1.0,3.3,Orange,Average,32.0
5457.0,1303.0,unknown,150.92489207709687,New Delhi,"F-14/7, Model Town 2, New Delhi",Model Town 2,"Model Town 2, New Delhi",77.1898978,28.7064175,"North Indian, Chinese",850.0,Indian Rupees(Rs.),Yes,Yes,noise,No,2.0,3.4,Orange,Average,101.0
5458.0,9930492.113111343,nan,1.0,New Delhi,"14/1-F, Model Town 2, New Delhi",Model Town 2,"Model Town 2, New Delhi",77.1905958,28.7066366,unknown,300.0,noise,No,No,No,No,1.0,3.2,nan,Average,8.0
5459.0,311734.0,Subway,1.0,New Delhi,"F-14/14, Main Market, Model Town 2, New Delhi",noise,"Model Town 2, New Delhi",77.190347,28.7061024,"American, Fast Food, Salad, Healthy Food",500.0,Indian Rupees(Rs.),No,Yes,No,No,2.0,3.4,noise,nan,68.0
5460.0,2291.0,The Host,1.0,New Delhi,"F Block, Behind Mother Dairy, Opposite MCD School Gate, Model Town 2, New Delhi",random,nan,77.19147,28.7074189,Chinese,450.0,Indian Rupees(Rs.),random,No,No,No,1.0,1.544669859661641,Orange,Average,20.0
5461.0,17619658.1654413,Chacha Di Hatti,1.0,New Delhi,"F Block, Near Mother Dairy, Ramlila Ground, Model Town 2, New Delhi",Model Town 2,random,77.1902762,28.7059747,noise,100.0,Indian Rupees(Rs.),No,No,No,No,1.0,3.7,Yellow,Good,10475.50384831837
6809.937301289461,5874.0,nan,1.0,New Delhi,"H-4/2, Main Market, Model Town 2, New Delhi",Model Town 2,"Model Town 2, New Delhi",77.1899876,28.7050829,Desserts,300.0,random,nan,No,No,No,1.5996109004150236,3.5,Yellow,Good,4491.252159624882
4088.631609815603,3375.0,Eating Corner,1.0,noise,"F-14/19, Central Market, Model Town 2, New Delhi",Model Town 2,"Model Town 2, New Delhi",137.93272621730313,-13.387759247179687,unknown,300.0,Indian Rupees(Rs.),nan,No,No,No,1.0,3.7,Yellow,Good,142.0
